time,temperature_2m,shortwave_radiation,cloudcover
2025-07-20 13:00:00+00:00,35.1,831.0,17
2025-07-20 14:00:00+00:00,34.1,687.0,18
2025-07-20 15:00:00+00:00,34.1,527.0,6
2025-07-20 16:00:00+00:00,33.6,340.0,2
2025-07-20 17:00:00+00:00,31.8,152.0,7
2025-07-20 18:00:00+00:00,29.9,20.0,0
2025-07-20 19:00:00+00:00,28.9,0.0,0
2025-07-20 20:00:00+00:00,28.6,0.0,0
2025-07-20 21:00:00+00:00,28.6,0.0,0
2025-07-20 22:00:00+00:00,28.4,0.0,0
2025-07-20 23:00:00+00:00,28.1,0.0,0
2025-07-21 00:00:00+00:00,27.5,0.0,0
2025-07-21 01:00:00+00:00,27.0,0.0,0
2025-07-21 02:00:00+00:00,26.3,0.0,0
2025-07-21 03:00:00+00:00,25.9,0.0,0
2025-07-21 04:00:00+00:00,26.3,16.0,0
2025-07-21 05:00:00+00:00,28.6,145.0,0
2025-07-21 06:00:00+00:00,31.5,333.0,0
2025-07-21 07:00:00+00:00,33.0,526.0,0
2025-07-21 08:00:00+00:00,34.3,698.0,0
2025-07-21 09:00:00+00:00,35.6,834.0,0
2025-07-21 10:00:00+00:00,36.1,920.0,0
2025-07-21 11:00:00+00:00,36.2,948.0,3
2025-07-21 12:00:00+00:00,36.3,911.0,9
2025-07-21 13:00:00+00:00,36.4,813.0,2
2025-07-21 14:00:00+00:00,36.1,694.0,0
2025-07-21 15:00:00+00:00,34.9,529.0,0
2025-07-21 16:00:00+00:00,32.8,339.0,0
2025-07-21 17:00:00+00:00,31.8,151.0,0
2025-07-21 18:00:00+00:00,31.7,19.0,0
2025-07-21 19:00:00+00:00,31.2,0.0,0
2025-07-21 20:00:00+00:00,30.5,0.0,0
2025-07-21 21:00:00+00:00,30.0,0.0,0
2025-07-21 22:00:00+00:00,29.3,0.0,0
2025-07-21 23:00:00+00:00,28.7,0.0,0
2025-07-22 00:00:00+00:00,28.3,0.0,0
2025-07-22 01:00:00+00:00,27.7,0.0,0
2025-07-22 02:00:00+00:00,26.9,0.0,0
2025-07-22 03:00:00+00:00,26.4,0.0,0
2025-07-22 04:00:00+00:00,26.7,16.0,0
2025-07-22 05:00:00+00:00,29.0,144.0,0
2025-07-22 06:00:00+00:00,32.1,333.0,0
2025-07-22 07:00:00+00:00,33.9,527.0,0
2025-07-22 08:00:00+00:00,35.4,699.0,0
2025-07-22 09:00:00+00:00,36.6,834.0,0
2025-07-22 10:00:00+00:00,37.6,920.0,0
2025-07-22 11:00:00+00:00,38.4,950.0,3
2025-07-22 12:00:00+00:00,38.7,902.0,9
2025-07-22 13:00:00+00:00,38.6,813.0,1
2025-07-22 14:00:00+00:00,37.8,694.0,3
2025-07-22 15:00:00+00:00,35.7,522.0,3
2025-07-22 16:00:00+00:00,33.7,338.0,2
2025-07-22 17:00:00+00:00,32.2,150.0,0
2025-07-22 18:00:00+00:00,31.4,19.0,0
2025-07-22 19:00:00+00:00,31.2,0.0,0
2025-07-22 20:00:00+00:00,30.7,0.0,0
2025-07-22 21:00:00+00:00,29.8,0.0,0
2025-07-22 22:00:00+00:00,29.2,0.0,0
2025-07-22 23:00:00+00:00,28.6,0.0,0
2025-07-23 00:00:00+00:00,28.3,0.0,0
2025-07-23 01:00:00+00:00,27.3,0.0,0
2025-07-23 02:00:00+00:00,26.7,0.0,0
2025-07-23 03:00:00+00:00,26.5,0.0,0
2025-07-23 04:00:00+00:00,26.8,15.0,0
2025-07-23 05:00:00+00:00,29.4,143.0,0
2025-07-23 06:00:00+00:00,32.8,333.0,0
2025-07-23 07:00:00+00:00,34.6,527.0,0
2025-07-23 08:00:00+00:00,35.9,700.0,0
2025-07-23 09:00:00+00:00,37.0,837.0,0
2025-07-23 10:00:00+00:00,37.6,924.0,0
2025-07-23 11:00:00+00:00,37.7,953.0,0
2025-07-23 12:00:00+00:00,37.7,923.0,0
2025-07-23 13:00:00+00:00,37.6,834.0,0
2025-07-23 14:00:00+00:00,37.3,702.0,1
2025-07-23 15:00:00+00:00,36.9,531.0,1
2025-07-23 16:00:00+00:00,36.3,340.0,0
2025-07-23 17:00:00+00:00,34.5,150.0,0
2025-07-23 18:00:00+00:00,32.4,18.0,0
2025-07-23 19:00:00+00:00,31.0,0.0,0
2025-07-23 20:00:00+00:00,30.3,0.0,0
2025-07-23 21:00:00+00:00,30.0,0.0,0
2025-07-23 22:00:00+00:00,29.7,0.0,0
2025-07-23 23:00:00+00:00,29.1,0.0,0
2025-07-24 00:00:00+00:00,28.4,0.0,0
2025-07-24 01:00:00+00:00,28.0,0.0,0
2025-07-24 02:00:00+00:00,27.5,0.0,0
2025-07-24 03:00:00+00:00,27.0,0.0,0
2025-07-24 04:00:00+00:00,27.4,14.0,0
2025-07-24 05:00:00+00:00,29.9,140.0,0
2025-07-24 06:00:00+00:00,32.5,328.0,0
2025-07-24 07:00:00+00:00,34.4,522.0,0
2025-07-24 08:00:00+00:00,36.4,695.0,0
2025-07-24 09:00:00+00:00,38.1,830.0,0
2025-07-24 10:00:00+00:00,39.5,916.0,0
2025-07-24 11:00:00+00:00,40.4,945.0,0
2025-07-24 12:00:00+00:00,41.0,916.0,4
2025-07-24 13:00:00+00:00,41.2,791.0,5
2025-07-24 14:00:00+00:00,40.7,688.0,0
2025-07-24 15:00:00+00:00,39.4,522.0,0
2025-07-24 16:00:00+00:00,38.5,335.0,0
2025-07-24 17:00:00+00:00,37.2,148.0,0
2025-07-24 18:00:00+00:00,35.5,17.0,0
2025-07-24 19:00:00+00:00,34.4,0.0,0
2025-07-24 20:00:00+00:00,33.5,0.0,0
2025-07-24 21:00:00+00:00,32.1,0.0,0
2025-07-24 22:00:00+00:00,31.1,0.0,0
2025-07-24 23:00:00+00:00,30.5,0.0,0
2025-07-25 00:00:00+00:00,29.8,0.0,0
2025-07-25 01:00:00+00:00,29.8,0.0,0
2025-07-25 02:00:00+00:00,29.5,0.0,0
2025-07-25 03:00:00+00:00,29.3,0.0,0
2025-07-25 04:00:00+00:00,29.5,14.0,0
2025-07-25 05:00:00+00:00,31.1,139.0,0
2025-07-25 06:00:00+00:00,33.6,329.0,0
2025-07-25 07:00:00+00:00,36.2,523.0,0
2025-07-25 08:00:00+00:00,37.9,693.0,0
2025-07-25 09:00:00+00:00,38.8,827.0,0
2025-07-25 10:00:00+00:00,39.3,913.0,0
2025-07-25 11:00:00+00:00,40.3,941.0,0
2025-07-25 12:00:00+00:00,40.7,913.0,0
2025-07-25 13:00:00+00:00,40.9,831.0,0
2025-07-25 14:00:00+00:00,40.7,698.0,0
2025-07-25 15:00:00+00:00,40.0,527.0,0
2025-07-25 16:00:00+00:00,38.9,334.0,0
2025-07-25 17:00:00+00:00,37.6,146.0,0
2025-07-25 18:00:00+00:00,36.0,16.0,0
2025-07-25 19:00:00+00:00,34.7,0.0,0
2025-07-25 20:00:00+00:00,33.8,0.0,0
2025-07-25 21:00:00+00:00,33.1,0.0,0
2025-07-25 22:00:00+00:00,32.2,0.0,0
2025-07-25 23:00:00+00:00,31.5,0.0,0
2025-07-26 00:00:00+00:00,30.9,0.0,0
2025-07-26 01:00:00+00:00,30.9,0.0,0
2025-07-26 02:00:00+00:00,30.2,0.0,0
2025-07-26 03:00:00+00:00,29.5,0.0,0
2025-07-26 04:00:00+00:00,29.3,13.0,0
2025-07-26 05:00:00+00:00,30.5,135.0,0
2025-07-26 06:00:00+00:00,32.6,324.0,0
2025-07-26 07:00:00+00:00,34.8,520.0,0
2025-07-26 08:00:00+00:00,35.8,695.0,0
2025-07-26 09:00:00+00:00,36.6,832.0,0
2025-07-26 10:00:00+00:00,37.5,920.0,0
2025-07-26 11:00:00+00:00,37.8,955.0,0
2025-07-26 12:00:00+00:00,38.0,928.0,0
2025-07-26 13:00:00+00:00,38.0,842.0,0
2025-07-26 14:00:00+00:00,37.8,708.0,0
2025-07-26 15:00:00+00:00,37.3,534.0,0
2025-07-26 16:00:00+00:00,36.4,339.0,0
2025-07-26 17:00:00+00:00,35.1,146.0,0
2025-07-26 18:00:00+00:00,33.9,16.0,0
2025-07-26 19:00:00+00:00,32.7,0.0,0
2025-07-26 20:00:00+00:00,31.6,0.0,0
2025-07-26 21:00:00+00:00,30.4,0.0,0
2025-07-26 22:00:00+00:00,29.3,0.0,0
2025-07-26 23:00:00+00:00,28.5,0.0,0
2025-07-27 00:00:00+00:00,27.7,0.0,0
2025-07-27 01:00:00+00:00,28.4,0.0,0
2025-07-27 02:00:00+00:00,28.2,0.0,0
2025-07-27 03:00:00+00:00,27.4,0.0,0
2025-07-27 04:00:00+00:00,27.2,12.0,0
2025-07-27 05:00:00+00:00,28.9,137.0,0
2025-07-27 06:00:00+00:00,31.3,328.0,0
2025-07-27 07:00:00+00:00,33.5,524.0,0
2025-07-27 08:00:00+00:00,35.7,699.0,0
2025-07-27 09:00:00+00:00,37.5,834.0,0
2025-07-27 10:00:00+00:00,38.4,919.0,0
2025-07-27 11:00:00+00:00,38.1,948.0,0
2025-07-27 12:00:00+00:00,37.4,919.0,0
2025-07-27 13:00:00+00:00,35.9,832.0,0
2025-07-27 14:00:00+00:00,34.6,695.0,0
2025-07-27 15:00:00+00:00,34.5,522.0,0
2025-07-27 16:00:00+00:00,33.6,330.0,1
2025-07-27 17:00:00+00:00,32.5,142.0,0
2025-07-27 18:00:00+00:00,31.5,15.0,0
2025-07-27 19:00:00+00:00,30.7,0.0,0
2025-07-27 20:00:00+00:00,29.6,0.0,0
2025-07-27 21:00:00+00:00,29.2,0.0,0
2025-07-27 22:00:00+00:00,28.9,0.0,0
2025-07-27 23:00:00+00:00,28.9,0.0,0
2025-07-28 00:00:00+00:00,28.1,0.0,0
2025-07-28 01:00:00+00:00,27.9,0.0,0
2025-07-28 02:00:00+00:00,26.8,0.0,0
2025-07-28 03:00:00+00:00,25.7,0.0,0
2025-07-28 04:00:00+00:00,25.2,12.0,0
2025-07-28 05:00:00+00:00,27.1,136.0,0
2025-07-28 06:00:00+00:00,29.7,328.0,0
2025-07-28 07:00:00+00:00,32.1,526.0,0
2025-07-28 08:00:00+00:00,34.1,702.0,0
2025-07-28 09:00:00+00:00,35.4,840.0,0
2025-07-28 10:00:00+00:00,36.2,927.0,0
2025-07-28 11:00:00+00:00,36.3,958.0,0
2025-07-28 12:00:00+00:00,36.0,932.0,0
2025-07-28 13:00:00+00:00,36.1,846.0,0
2025-07-28 14:00:00+00:00,35.2,713.0,0
2025-07-28 15:00:00+00:00,34.6,535.0,0
2025-07-28 16:00:00+00:00,34.0,335.0,0
2025-07-28 17:00:00+00:00,32.7,142.0,0
2025-07-28 18:00:00+00:00,30.8,14.0,0
2025-07-28 19:00:00+00:00,29.4,0.0,0
2025-07-28 20:00:00+00:00,28.2,0.0,0
2025-07-28 21:00:00+00:00,27.4,0.0,0
2025-07-28 22:00:00+00:00,26.6,0.0,0
2025-07-28 23:00:00+00:00,26.1,0.0,0
2025-07-29 00:00:00+00:00,25.8,0.0,0
2025-07-29 01:00:00+00:00,25.5,0.0,0
2025-07-29 02:00:00+00:00,24.8,0.0,0
2025-07-29 03:00:00+00:00,24.4,0.0,0
2025-07-29 04:00:00+00:00,24.4,11.0,0
2025-07-29 05:00:00+00:00,26.1,132.0,0
2025-07-29 06:00:00+00:00,28.4,322.0,0
2025-07-29 07:00:00+00:00,30.4,519.0,0
2025-07-29 08:00:00+00:00,32.0,693.0,0
2025-07-29 09:00:00+00:00,33.0,829.0,0
2025-07-29 10:00:00+00:00,33.8,915.0,0
2025-07-29 11:00:00+00:00,34.4,948.0,0
2025-07-29 12:00:00+00:00,34.5,924.0,0
2025-07-29 13:00:00+00:00,34.8,827.0,0
2025-07-29 14:00:00+00:00,34.5,694.0,1
2025-07-29 15:00:00+00:00,31.9,520.0,0
2025-07-29 16:00:00+00:00,30.7,325.0,0
2025-07-29 17:00:00+00:00,29.6,136.0,0
2025-07-29 18:00:00+00:00,28.5,13.0,0
2025-07-29 19:00:00+00:00,28.3,0.0,0
2025-07-29 20:00:00+00:00,28.3,0.0,0
2025-07-29 21:00:00+00:00,27.7,0.0,0
2025-07-29 22:00:00+00:00,27.4,0.0,0
2025-07-29 23:00:00+00:00,27.0,0.0,0
2025-07-30 00:00:00+00:00,26.4,0.0,0
2025-07-30 01:00:00+00:00,26.2,0.0,0
2025-07-30 02:00:00+00:00,25.6,0.0,0
2025-07-30 03:00:00+00:00,25.2,0.0,0
2025-07-30 04:00:00+00:00,25.2,10.0,0
2025-07-30 05:00:00+00:00,27.3,126.0,0
2025-07-30 06:00:00+00:00,29.4,311.0,2
2025-07-30 07:00:00+00:00,31.2,502.0,3
2025-07-30 08:00:00+00:00,32.8,674.0,3
2025-07-30 09:00:00+00:00,34.2,807.0,56
2025-07-30 10:00:00+00:00,34.0,789.0,100
2025-07-30 11:00:00+00:00,33.3,738.0,100
2025-07-30 12:00:00+00:00,32.7,624.0,100
2025-07-30 13:00:00+00:00,33.1,493.0,87
2025-07-30 14:00:00+00:00,33.2,317.0,98
2025-07-30 15:00:00+00:00,32.8,292.0,100
2025-07-30 16:00:00+00:00,31.7,227.0,62
2025-07-30 17:00:00+00:00,30.5,90.0,2
2025-07-30 18:00:00+00:00,29.8,12.0,1
2025-07-30 19:00:00+00:00,29.0,0.0,11
2025-07-30 20:00:00+00:00,28.1,0.0,4
2025-07-30 21:00:00+00:00,27.8,0.0,1
2025-07-30 22:00:00+00:00,27.5,0.0,5
2025-07-30 23:00:00+00:00,27.1,0.0,1
2025-07-31 00:00:00+00:00,26.8,0.0,5
2025-07-31 01:00:00+00:00,26.3,0.0,1
2025-07-31 02:00:00+00:00,25.7,0.0,2
2025-07-31 03:00:00+00:00,25.4,0.0,0
2025-07-31 04:00:00+00:00,25.3,9.0,0
2025-07-31 05:00:00+00:00,26.8,121.0,6
2025-07-31 06:00:00+00:00,28.7,301.0,1
2025-07-31 07:00:00+00:00,30.6,498.0,6
2025-07-31 08:00:00+00:00,31.2,630.0,27
2025-07-31 09:00:00+00:00,30.9,720.0,24
2025-07-31 10:00:00+00:00,32.4,821.0,18
2025-07-31 11:00:00+00:00,32.5,802.0,25
2025-07-31 12:00:00+00:00,31.9,789.0,43
2025-07-31 13:00:00+00:00,31.8,613.0,38
2025-07-31 14:00:00+00:00,31.5,516.0,25
2025-07-31 15:00:00+00:00,30.2,416.0,39
2025-07-31 16:00:00+00:00,28.6,263.0,35
2025-07-31 17:00:00+00:00,28.6,110.0,6
2025-07-31 18:00:00+00:00,27.5,10.0,5
2025-07-31 19:00:00+00:00,25.8,0.0,6
2025-07-31 20:00:00+00:00,25.0,0.0,14
2025-07-31 21:00:00+00:00,24.5,0.0,12
2025-07-31 22:00:00+00:00,23.7,0.0,31
2025-07-31 23:00:00+00:00,23.5,0.0,40
2025-08-01 00:00:00+00:00,23.5,0.0,63
2025-08-01 01:00:00+00:00,23.2,0.0,51
2025-08-01 02:00:00+00:00,22.8,0.0,47
2025-08-01 03:00:00+00:00,22.8,0.0,14
2025-08-01 04:00:00+00:00,22.4,8.0,17
2025-08-01 05:00:00+00:00,23.5,111.0,21
2025-08-01 06:00:00+00:00,24.8,288.0,42
2025-08-01 07:00:00+00:00,26.3,455.0,36
2025-08-01 08:00:00+00:00,27.7,619.0,38
2025-08-01 09:00:00+00:00,28.6,733.0,17
2025-08-01 10:00:00+00:00,29.2,813.0,20
2025-08-01 11:00:00+00:00,30.1,871.0,7
2025-08-01 12:00:00+00:00,30.9,860.0,16
2025-08-01 13:00:00+00:00,30.9,790.0,13
2025-08-01 14:00:00+00:00,30.8,653.0,8
2025-08-01 15:00:00+00:00,30.2,485.0,5
2025-08-01 16:00:00+00:00,29.2,306.0,3
2025-08-01 17:00:00+00:00,28.0,127.0,3
2025-08-01 18:00:00+00:00,27.0,11.0,2
2025-08-01 19:00:00+00:00,26.2,0.0,0
2025-08-01 20:00:00+00:00,25.3,0.0,0
2025-08-01 21:00:00+00:00,24.7,0.0,0
2025-08-01 22:00:00+00:00,24.3,0.0,0
2025-08-01 23:00:00+00:00,23.9,0.0,1
2025-08-02 00:00:00+00:00,23.6,0.0,0
2025-08-02 01:00:00+00:00,24.7,0.0,1
2025-08-02 02:00:00+00:00,24.7,0.0,0
2025-08-02 03:00:00+00:00,24.2,0.0,1
2025-08-02 04:00:00+00:00,24.0,8.0,0
2025-08-02 05:00:00+00:00,25.5,118.0,5
2025-08-02 06:00:00+00:00,27.0,298.0,5
2025-08-02 07:00:00+00:00,28.8,486.0,9
2025-08-02 08:00:00+00:00,29.9,657.0,5
2025-08-02 09:00:00+00:00,30.9,783.0,7
2025-08-02 10:00:00+00:00,31.9,877.0,8
2025-08-02 11:00:00+00:00,32.5,880.0,5
2025-08-02 12:00:00+00:00,32.7,875.0,6
2025-08-02 13:00:00+00:00,33.0,770.0,10
2025-08-02 14:00:00+00:00,32.8,642.0,9
2025-08-02 15:00:00+00:00,32.4,497.0,1
2025-08-02 16:00:00+00:00,31.8,311.0,1
2025-08-02 17:00:00+00:00,30.8,127.0,1
2025-08-02 18:00:00+00:00,29.7,10.0,2
2025-08-02 19:00:00+00:00,28.8,0.0,0
2025-08-02 20:00:00+00:00,28.0,0.0,0
2025-08-02 21:00:00+00:00,27.2,0.0,0
2025-08-02 22:00:00+00:00,26.3,0.0,0
2025-08-02 23:00:00+00:00,25.7,0.0,0
2025-08-03 00:00:00+00:00,25.2,0.0,0
2025-08-03 01:00:00+00:00,25.2,0.0,0
2025-08-03 02:00:00+00:00,24.6,0.0,0
2025-08-03 03:00:00+00:00,24.2,0.0,0
2025-08-03 04:00:00+00:00,24.3,8.0,0
2025-08-03 05:00:00+00:00,26.1,118.0,0
2025-08-03 06:00:00+00:00,28.5,305.0,0
2025-08-03 07:00:00+00:00,30.3,500.0,0
2025-08-03 08:00:00+00:00,31.9,674.0,0
2025-08-03 09:00:00+00:00,33.2,812.0,2
2025-08-03 10:00:00+00:00,33.9,885.0,43
2025-08-03 11:00:00+00:00,33.9,850.0,63
2025-08-03 12:00:00+00:00,32.8,774.0,36
2025-08-03 13:00:00+00:00,33.0,695.0,44
2025-08-03 14:00:00+00:00,33.2,606.0,34
2025-08-03 15:00:00+00:00,32.2,460.0,26
2025-08-03 16:00:00+00:00,31.3,292.0,7
2025-08-03 17:00:00+00:00,30.6,121.0,1
2025-08-03 18:00:00+00:00,30.0,9.0,0
2025-08-03 19:00:00+00:00,29.3,0.0,0
2025-08-03 20:00:00+00:00,28.4,0.0,0
2025-08-03 21:00:00+00:00,27.6,0.0,0
2025-08-03 22:00:00+00:00,27.0,0.0,0
2025-08-03 23:00:00+00:00,26.5,0.0,0
2025-08-04 00:00:00+00:00,26.0,0.0,0
2025-08-04 01:00:00+00:00,26.0,0.0,0
2025-08-04 02:00:00+00:00,25.4,0.0,0
2025-08-04 03:00:00+00:00,25.0,0.0,0
2025-08-04 04:00:00+00:00,24.7,7.0,0
2025-08-04 05:00:00+00:00,26.7,116.0,0
2025-08-04 06:00:00+00:00,28.7,301.0,0
2025-08-04 07:00:00+00:00,30.3,496.0,0
2025-08-04 08:00:00+00:00,31.9,671.0,0
2025-08-04 09:00:00+00:00,32.8,785.0,0
2025-08-04 10:00:00+00:00,33.1,834.0,4
2025-08-04 11:00:00+00:00,33.1,805.0,10
2025-08-04 12:00:00+00:00,33.1,815.0,8
2025-08-04 13:00:00+00:00,33.1,730.0,40
2025-08-04 14:00:00+00:00,32.7,582.0,17
2025-08-04 15:00:00+00:00,31.5,460.0,5
2025-08-04 16:00:00+00:00,30.7,299.0,1
2025-08-04 17:00:00+00:00,29.7,120.0,2
2025-08-04 18:00:00+00:00,28.9,8.0,2
2025-08-04 19:00:00+00:00,28.6,0.0,0
2025-08-04 20:00:00+00:00,28.0,0.0,0
2025-08-04 21:00:00+00:00,27.5,0.0,0
2025-08-04 22:00:00+00:00,26.7,0.0,0
2025-08-04 23:00:00+00:00,26.1,0.0,0
2025-08-05 00:00:00+00:00,25.6,0.0,0
2025-08-05 01:00:00+00:00,25.4,0.0,0
2025-08-05 02:00:00+00:00,24.5,0.0,0
2025-08-05 03:00:00+00:00,24.0,0.0,0
2025-08-05 04:00:00+00:00,24.0,7.0,0
2025-08-05 05:00:00+00:00,25.9,113.0,0
2025-08-05 06:00:00+00:00,27.9,298.0,0
2025-08-05 07:00:00+00:00,29.3,492.0,0
2025-08-05 08:00:00+00:00,30.5,627.0,9
2025-08-05 09:00:00+00:00,31.7,741.0,8
2025-08-05 10:00:00+00:00,32.6,842.0,27
2025-08-05 11:00:00+00:00,31.9,791.0,16
2025-08-05 12:00:00+00:00,31.4,749.0,9
2025-08-05 13:00:00+00:00,32.2,692.0,21
2025-08-05 14:00:00+00:00,32.4,601.0,10
2025-08-05 15:00:00+00:00,32.5,463.0,17
2025-08-05 16:00:00+00:00,31.5,271.0,1
2025-08-05 17:00:00+00:00,30.2,109.0,7
2025-08-05 18:00:00+00:00,29.0,7.0,0
2025-08-05 19:00:00+00:00,28.0,0.0,0
2025-08-05 20:00:00+00:00,27.0,0.0,0
2025-08-05 21:00:00+00:00,26.2,0.0,0
2025-08-05 22:00:00+00:00,25.3,0.0,15
2025-08-05 23:00:00+00:00,24.8,0.0,28
2025-08-06 00:00:00+00:00,24.4,0.0,99
2025-08-06 01:00:00+00:00,24.3,0.0,57
2025-08-06 02:00:00+00:00,23.9,0.0,36
2025-08-06 03:00:00+00:00,23.4,0.0,50
2025-08-06 04:00:00+00:00,23.0,6.0,56
2025-08-06 05:00:00+00:00,24.1,88.0,66
2025-08-06 06:00:00+00:00,25.9,282.0,3
2025-08-06 07:00:00+00:00,27.5,489.0,9
2025-08-06 08:00:00+00:00,28.9,649.0,56
2025-08-06 09:00:00+00:00,30.0,716.0,98
2025-08-06 10:00:00+00:00,30.0,629.0,56
2025-08-06 11:00:00+00:00,30.8,743.0,39
2025-08-06 12:00:00+00:00,30.0,735.0,60
2025-08-06 13:00:00+00:00,29.9,602.0,67
2025-08-06 14:00:00+00:00,29.9,433.0,30
2025-08-06 15:00:00+00:00,30.2,450.0,51
2025-08-06 16:00:00+00:00,29.4,275.0,8
2025-08-06 17:00:00+00:00,28.8,112.0,6
2025-08-06 18:00:00+00:00,28.3,7.0,7
2025-08-06 19:00:00+00:00,28.3,0.0,6
2025-08-06 20:00:00+00:00,27.8,0.0,11
2025-08-06 21:00:00+00:00,27.0,0.0,16
2025-08-06 22:00:00+00:00,26.0,0.0,16
2025-08-06 23:00:00+00:00,25.1,0.0,14
2025-08-07 00:00:00+00:00,24.7,0.0,17
2025-08-07 01:00:00+00:00,27.1,0.0,1
2025-08-07 02:00:00+00:00,26.9,0.0,0
2025-08-07 03:00:00+00:00,26.5,0.0,0
2025-08-07 04:00:00+00:00,26.4,5.0,1
2025-08-07 05:00:00+00:00,27.1,108.0,1
2025-08-07 06:00:00+00:00,28.2,291.0,0
2025-08-07 07:00:00+00:00,29.7,488.0,0
2025-08-07 08:00:00+00:00,31.0,666.0,0
2025-08-07 09:00:00+00:00,31.9,806.0,0
2025-08-07 10:00:00+00:00,32.4,894.0,0
2025-08-07 11:00:00+00:00,32.6,924.0,0
2025-08-07 12:00:00+00:00,32.5,895.0,0
2025-08-07 13:00:00+00:00,32.7,806.0,0
2025-08-07 14:00:00+00:00,31.9,671.0,0
2025-08-07 15:00:00+00:00,31.3,496.0,0
2025-08-07 16:00:00+00:00,30.7,300.0,0
2025-08-07 17:00:00+00:00,29.9,113.0,0
2025-08-07 18:00:00+00:00,29.2,6.0,0
2025-08-07 19:00:00+00:00,28.6,0.0,0
2025-08-07 20:00:00+00:00,28.3,0.0,0
2025-08-07 21:00:00+00:00,27.9,0.0,0
2025-08-07 22:00:00+00:00,27.5,0.0,0
2025-08-07 23:00:00+00:00,27.0,0.0,0
2025-08-08 00:00:00+00:00,26.2,0.0,0
2025-08-08 01:00:00+00:00,27.2,0.0,0
2025-08-08 02:00:00+00:00,26.7,0.0,0
2025-08-08 03:00:00+00:00,26.3,0.0,0
2025-08-08 04:00:00+00:00,25.9,5.0,0
2025-08-08 05:00:00+00:00,26.4,107.0,0
2025-08-08 06:00:00+00:00,27.4,292.0,7
2025-08-08 07:00:00+00:00,28.8,476.0,17
2025-08-08 08:00:00+00:00,30.4,642.0,15
2025-08-08 09:00:00+00:00,31.3,776.0,10
2025-08-08 10:00:00+00:00,31.8,862.0,13
2025-08-08 11:00:00+00:00,32.3,900.0,12
2025-08-08 12:00:00+00:00,32.2,853.0,11
2025-08-08 13:00:00+00:00,32.3,789.0,6
2025-08-08 14:00:00+00:00,31.9,653.0,3
2025-08-08 15:00:00+00:00,31.4,483.0,1
2025-08-08 16:00:00+00:00,30.7,293.0,0
2025-08-08 17:00:00+00:00,29.7,109.0,0
2025-08-08 18:00:00+00:00,29.0,6.0,0
2025-08-08 19:00:00+00:00,28.4,0.0,0
2025-08-08 20:00:00+00:00,28.0,0.0,0
2025-08-08 21:00:00+00:00,27.5,0.0,0
2025-08-08 22:00:00+00:00,26.9,0.0,0
2025-08-08 23:00:00+00:00,26.6,0.0,0
2025-08-09 00:00:00+00:00,26.4,0.0,0
2025-08-09 01:00:00+00:00,26.9,0.0,0
2025-08-09 02:00:00+00:00,26.3,0.0,0
2025-08-09 03:00:00+00:00,25.9,0.0,0
2025-08-09 04:00:00+00:00,25.6,5.0,0
2025-08-09 05:00:00+00:00,26.4,110.0,0
2025-08-09 06:00:00+00:00,27.2,302.0,0
2025-08-09 07:00:00+00:00,28.7,502.0,0
2025-08-09 08:00:00+00:00,30.1,683.0,0
2025-08-09 09:00:00+00:00,31.3,822.0,0
2025-08-09 10:00:00+00:00,32.2,910.0,0
2025-08-09 11:00:00+00:00,33.0,942.0,0
2025-08-09 12:00:00+00:00,33.4,911.0,0
2025-08-09 13:00:00+00:00,33.5,818.0,0
2025-08-09 14:00:00+00:00,33.0,678.0,0
2025-08-09 15:00:00+00:00,32.1,499.0,0
2025-08-09 16:00:00+00:00,31.0,299.0,0
2025-08-09 17:00:00+00:00,29.8,110.0,0
2025-08-09 18:00:00+00:00,29.0,5.0,0
2025-08-09 19:00:00+00:00,28.2,0.0,0
2025-08-09 20:00:00+00:00,27.7,0.0,0
2025-08-09 21:00:00+00:00,27.7,0.0,0
2025-08-09 22:00:00+00:00,27.1,0.0,0
2025-08-09 23:00:00+00:00,26.4,0.0,0
2025-08-10 00:00:00+00:00,26.1,0.0,0
2025-08-10 01:00:00+00:00,26.5,0.0,0
2025-08-10 02:00:00+00:00,25.8,0.0,0
2025-08-10 03:00:00+00:00,25.1,0.0,0
2025-08-10 04:00:00+00:00,24.8,4.0,0
2025-08-10 05:00:00+00:00,26.1,105.0,0
2025-08-10 06:00:00+00:00,27.6,292.0,0
2025-08-10 07:00:00+00:00,29.4,488.0,0
2025-08-10 08:00:00+00:00,30.6,665.0,0
2025-08-10 09:00:00+00:00,32.0,803.0,0
2025-08-10 10:00:00+00:00,33.0,891.0,0
2025-08-10 11:00:00+00:00,33.7,923.0,0
2025-08-10 12:00:00+00:00,33.8,894.0,0
2025-08-10 13:00:00+00:00,34.6,806.0,0
2025-08-10 14:00:00+00:00,33.9,668.0,0
2025-08-10 15:00:00+00:00,32.9,491.0,0
2025-08-10 16:00:00+00:00,31.7,294.0,0
2025-08-10 17:00:00+00:00,30.5,107.0,0
2025-08-10 18:00:00+00:00,29.7,5.0,0
2025-08-10 19:00:00+00:00,28.8,0.0,0
2025-08-10 20:00:00+00:00,28.5,0.0,0
2025-08-10 21:00:00+00:00,27.9,0.0,0
2025-08-10 22:00:00+00:00,27.1,0.0,0
2025-08-10 23:00:00+00:00,26.5,0.0,0
2025-08-11 00:00:00+00:00,25.6,0.0,0
2025-08-11 01:00:00+00:00,26.3,0.0,0
